LÄNSKOD;LÄN;KOMMUNKOD;KOMMUN;VALNÄMND;HEMSIDA;TELNR;VALDISTRIKTKOD;VALDISTRIKT;KOMMUNVALKRETSKOD;KOMMUNVALKRETS;LOKAL;ADRESS1;ADRESS2;TILLGÄNGL;LATITUD;LONGITUD;VALDAG;ÖPPETTID
20;Dalarnas län;84;Avesta;Valnämnden i Avesta kommun;www.avesta.se;070-593 37 38;0403;Krylbo;208400;Avesta;Krylbo församlingsgård;Ingång från gården;Smidesgatan 5;;60,130383;16,211387;2022-09-11;08:00-20:00
20;Dalarnas län;84;Avesta;Valnämnden i Avesta kommun;www.avesta.se;070-593 37 38;0104;Avesta S;208400;Avesta;Avesta brandstation;Räddningscentralen;Axel Johnsons väg 70;;60,140636;16,17046;2022-09-11;08:00-20:00
20;Dalarnas län;84;Avesta;Valnämnden i Avesta kommun;www.avesta.se;070-593 37 38;0401;Folkärna;208400;Avesta;Folkärna församlingsgård;;Lund 135;Ramp finns.;60,152405;16,313056;2022-09-11;08:00-20:00
20;Dalarnas län;84;Avesta;Valnämnden i Avesta kommun;www.avesta.se;070-593 37 38;0404;Karlbo;208400;Avesta;Karlbo skolas idrottshall;;Folkaregatan 55;Ingång via damernas omklädningsrum;60,118422;16,254208;2022-09-11;08:00-20:00
20;Dalarnas län;81;Borlänge;Valnämnden i Borlänge kommun;www.borlange.se;0243-74116;0113;Kvarnsveden V;208100;Borlänge;Kvarnsvedens skola;Idrottshallen;G:a Fabriksgatan 13;;60,520817;15,41208;2022-09-11;08:00-20:00
20;Dalarnas län;81;Borlänge;Valnämnden i Borlänge kommun;www.borlange.se;0243-74116;0115;Kvarnsveden Ö;208100;Borlänge;Forum Kvarnsveden;;Kvarnforsplan 2;;60,516196;15,414795;2022-09-11;08:00-20:00
20;Dalarnas län;81;Borlänge;Valnämnden i Borlänge kommun;www.borlange.se;0243-74116;0114;Kvarnsveden Södra;208100;Borlänge;Kvarnsvedens skola;Idrottshallen;Gamla Fabriksgatan 13;;60,520817;15,41208;2022-09-11;08:00-20:00
20;Dalarnas län;81;Borlänge;Valnämnden i Borlänge kommun;www.borlange.se;0243-74116;0125;Tjärna Ängar - Övre Tjärna;208100;Borlänge;Paradishallen;Idrottshallen Paradisskolan;Plogstigen 2;;60,493527;15,395322;2022-09-11;08:00-20:00
20;Dalarnas län;81;Borlänge;Valnämnden i Borlänge kommun;www.borlange.se;0243-74116;0124;Tjärna Allé;208100;Borlänge;Tjärnahuset;Matsalen;Klöverstigen 16 D;;60,493676;15,395652;2022-09-11;08:00-20:00
20;Dalarnas län;81;Borlänge;Valnämnden i Borlänge kommun;www.borlange.se;0243-74116;0215;Kyrkbygden - Söder Tuna;208100;Borlänge;Tunets skola;Entré f.d. badhus;Paradgatan 8;;60,439953;15,483763;2022-09-11;08:00-20:00
20;Dalarnas län;81;Borlänge;Valnämnden i Borlänge kommun;www.borlange.se;0243-74116;0221;Väster Tuna - Idkerberget;208100;Borlänge;Väster Tuna församlingshem;Spraxkya;Spraxkya 5;;60,420031;15,35481;2022-09-11;08:00-20:00
20;Dalarnas län;81;Borlänge;Valnämnden i Borlänge kommun;www.borlange.se;0243-74116;0103;Bullermyren;208100;Borlänge;Soltorgsgymnasiet;I aulan.;Masergatan 20;;60,492642;15,416307;2022-09-11;08:00-20:00
20;Dalarnas län;81;Borlänge;Valnämnden i Borlänge kommun;www.borlange.se;0243-74116;0211;Gylle-Åselby-Buskåker;208100;Borlänge;Kyrkskolan;I idrottshallen.;Tunavägen 250;;60,449748;15,474829;2022-09-11;08:00-20:00
20;Dalarnas län;81;Borlänge;Valnämnden i Borlänge kommun;www.borlange.se;0243-74116;0217;Ornäs;208100;Borlänge;Ornäs skola;Matsalen;Dalsjövägen 25;;60,502521;15,53344;2022-09-11;08:00-20:00
20;Dalarnas län;81;Borlänge;Valnämnden i Borlänge kommun;www.borlange.se;0243-74116;0203;Domnarvet V;208100;Borlänge;Honefshallen;Skolans idrottshall.;Honefsgatan 17;;60,501619;15,454599;2022-09-11;08:00-20:00
20;Dalarnas län;81;Borlänge;Valnämnden i Borlänge kommun;www.borlange.se;0243-74116;0201;Centrum - Norra;208100;Borlänge;Borlänge bibliotek;Entréplanet biblioteket.;Sveatorget 5;;60,487194;15,434219;2022-09-11;08:00-20:00
20;Dalarnas län;81;Borlänge;Valnämnden i Borlänge kommun;www.borlange.se;0243-74116;0105;Hagalund N;208100;Borlänge;Maserskolan;Matsalen;Hagavägen 70;;60,493152;15,417796;2022-09-11;08:00-20:00
20;Dalarnas län;81;Borlänge;Valnämnden i Borlänge kommun;www.borlange.se;0243-74116;0223;Östermalm;208100;Borlänge;Mjälgaskolan;Matsal/fritidshem;Stationsgatan 35;;60,481753;15,439665;2022-09-11;08:00-20:00
20;Dalarnas län;81;Borlänge;Valnämnden i Borlänge kommun;www.borlange.se;0243-74116;0107;Hagalund V;208100;Borlänge;Kulturhuset Svanen;;Hesseliusgatan 1;;60,487375;15,418829;2022-09-11;08:00-20:00
20;Dalarnas län;81;Borlänge;Valnämnden i Borlänge kommun;www.borlange.se;0243-74116;0109;Hagalund Ö - Ringen;208100;Borlänge;Stadshuset;Servicecenter;Röda vägen 50;;60,491512;15,426787;2022-09-11;08:00-20:00
20;Dalarnas län;81;Borlänge;Valnämnden i Borlänge kommun;www.borlange.se;0243-74116;0205;Domnarvet Ö;208100;Borlänge;Borlänge Sjukhus;Hällsjörummet entré 7.;Bergebyvägen 7;;60,504213;15,46536;2022-09-11;08:00-20:00
20;Dalarnas län;81;Borlänge;Valnämnden i Borlänge kommun;www.borlange.se;0243-74116;0209;Gylletäppan;208100;Borlänge;Förskolan Täppgården 2;Avdelning Trollkarlen.;Sockenvägen 129;;60,474532;15,452122;2022-09-11;08:00-20:00
20;Dalarnas län;81;Borlänge;Valnämnden i Borlänge kommun;www.borlange.se;0243-74116;0111;Jakobsgårdarna;208100;Borlänge;Jakobsgårdsskolan;Entrén;Jaxtorget 5;;60,483192;15,403022;2022-09-11;08:00-20:00
20;Dalarnas län;81;Borlänge;Valnämnden i Borlänge kommun;www.borlange.se;0243-74116;0213;Hushagen - Forssa;208100;Borlänge;Erikslundsgymnasiet;Entréhallen;Röda vägen 56;;60,493343;15,431347;2022-09-11;08:00-20:00
20;Dalarnas län;81;Borlänge;Valnämnden i Borlänge kommun;www.borlange.se;0243-74116;0117;Mats Knuts - Nygårdarna;208100;Borlänge;Förskolan Bolbyn;;Rörtegsgatan 10;;60,47403;15,398097;2022-09-11;08:00-20:00
20;Dalarnas län;81;Borlänge;Valnämnden i Borlänge kommun;www.borlange.se;0243-74116;0219;Torsång;208100;Borlänge;Torsångs skola;Matsalen;Tingsrundan 3;;60,47321;15,563079;2022-09-11;08:00-20:00
20;Dalarnas län;81;Borlänge;Valnämnden i Borlänge kommun;www.borlange.se;0243-74116;0121;Skräddarbacken;208100;Borlänge;Skräddarbacksskolan;Matsalen;Frostmors väg;;60,469021;15,37789;2022-09-11;08:00-20:00
20;Dalarnas län;81;Borlänge;Valnämnden i Borlänge kommun;www.borlange.se;0243-74116;0123;Tjärna Ängar - Paradiset;208100;Borlänge;Paradishallen;Idrottshallen Paradisskolan;Plogstigen 2;;60,491307;15,398189;2022-09-11;08:00-20:00
20;Dalarnas län;81;Borlänge;Valnämnden i Borlänge kommun;www.borlange.se;0243-74116;0119;Norr Amsberg;208100;Borlänge;Församlingshemmet N Amsberg;;Norr Amsberg 320;;60,528461;15,355468;2022-09-11;08:00-20:00
20;Dalarnas län;81;Borlänge;Valnämnden i Borlänge kommun;www.borlange.se;0243-74116;0207;Färjegårdarna - Årby - Hytting;208100;Borlänge;Borlänge Badmintonhall;;Gyllehemsvägen 24;;60,474388;15,461503;2022-09-11;08:00-20:00
20;Dalarnas län;81;Borlänge;Valnämnden i Borlänge kommun;www.borlange.se;0243-74116;0101;Bergslagsbyn;208100;Borlänge;Forssaängskolan;Matsalen;Olawers gata 2;;60,500536;15,428925;2022-09-11;08:00-20:00
20;Dalarnas län;81;Borlänge;Valnämnden i Borlänge kommun;www.borlange.se;0243-74116;0202;Centrum - Mjälga;208100;Borlänge;Maximteatern;Entrén.;Tunagatan 42;;60,485157;15,437919;2022-09-11;08:00-20:00
20;Dalarnas län;80;Falun;Valnämnden i Falu kommun;www.falun.se;023-875 05;0308;Lugnet;208000;Falun;Lugnetskolan;Aulan;Lugnetvägen 3;;60,615065;15,657671;2022-09-11;08:00-20:00
20;Dalarnas län;80;Falun;Valnämnden i Falu kommun;www.falun.se;023-875 05;1101;Bjursås Ö och Sågmyra;208000;Falun;Bjursåsskolan;Matsal;Gästgivarevägen 4;;60,739;15,453;2022-09-11;08:00-20:00
20;Dalarnas län;80;Falun;Valnämnden i Falu kommun;www.falun.se;023-875 05;0110;Gruvriset;208000;Falun;Gruvrisskolan;Matsal;Tingsvägen 35;;60,584103;15,628;2022-09-11;08:00-20:00
20;Dalarnas län;80;Falun;Valnämnden i Falu kommun;www.falun.se;023-875 05;0210;Grycksbo;208000;Falun;Grycksboskolan;Matsal;Drottningvägen 26;;60,689498;15,47887;2022-09-11;08:00-20:00
20;Dalarnas län;80;Falun;Valnämnden i Falu kommun;www.falun.se;023-875 05;1138;Karlberg;208000;Falun;Britsarvsskolan;Gymnastiksal;Hellbergsväg 11;;60,624;15,622;2022-09-11;08:00-20:00
20;Dalarnas län;80;Falun;Valnämnden i Falu kommun;www.falun.se;023-875 05;0980;Hälsinggården;208000;Falun;Hälsinggårdsskolan;Matsal vänster;Åkervägen 22;;60,592;15,681;2022-09-11;08:00-20:00
20;Dalarnas län;80;Falun;Valnämnden i Falu kommun;www.falun.se;023-875 05;1154;Varpan;208000;Falun;Britsarvsskolan;Gymnastiksal;Hellbergs väg 11;;60,624;15,622;2022-09-11;08:00-20:00
20;Dalarnas län;80;Falun;Valnämnden i Falu kommun;www.falun.se;023-875 05;0103;Elsborg;208000;Falun;Södra skolan;Matsal;Tiskgränd 5;;60,599;15,635;2022-09-11;08:00-20:00
20;Dalarnas län;80;Falun;Valnämnden i Falu kommun;www.falun.se;023-875 05;1140;Stenslund;208000;Falun;Slättaskolan;Matsalen;Slätta Centrum 4 B;;60,621;15,597;2022-09-11;08:00-20:00
20;Dalarnas län;80;Falun;Valnämnden i Falu kommun;www.falun.se;023-875 05;0311;Östanfors;208000;Falun;Östra Skolan;Klassrum;Magasinsgatan 11;;60,610;15,629;2022-09-11;08:00-20:00
20;Dalarnas län;80;Falun;Valnämnden i Falu kommun;www.falun.se;023-875 05;0304;Ångbryggeriet;208000;Falun;Östra Skolan;Matsal;Magasinsgatan 11;;60,610;15,629;2022-09-11;08:00-20:00
20;Dalarnas län;80;Falun;Valnämnden i Falu kommun;www.falun.se;023-875 05;1060;Britsarvet;208000;Falun;Britsarvsgården;Samlingssal;Tegelvägen 16E;;60,622;15,627;2022-09-11;08:00-20:00
20;Dalarnas län;80;Falun;Valnämnden i Falu kommun;www.falun.se;023-875 05;0104;Hyttgården;208000;Falun;Västra Skolan;Matsal;Hyttgatan 27;;60,604272;15,624387;2022-09-11;08:00-20:00
20;Dalarnas län;80;Falun;Valnämnden i Falu kommun;www.falun.se;023-875 05;0301;Gruvan;208000;Falun;Västra skolan;Foajé;Hyttgatan 27;;60,604272;15,624387;2022-09-11;08:00-20:00
20;Dalarnas län;80;Falun;Valnämnden i Falu kommun;www.falun.se;023-875 05;0401;Aspeboda;208000;Falun;Aspebodaskolan;Matsal;Lilla Aspeboda 148;;60,558883;15,495978;2022-09-11;08:00-20:00
20;Dalarnas län;80;Falun;Valnämnden i Falu kommun;www.falun.se;023-875 05;0702;Danholn och Karlsbyheden;208000;Falun;Danholnsskolan;Matsal;Buskbovägen 5;;60,621735;15,79733;2022-09-11;08:00-20:00
20;Dalarnas län;80;Falun;Valnämnden i Falu kommun;www.falun.se;023-875 05;0105;Kämparvet;208000;Falun;Kristineskolan;Matsal;Bergmästaregatan 32 A;;60,609848;15,633503;2022-09-11;08:00-20:00
20;Dalarnas län;80;Falun;Valnämnden i Falu kommun;www.falun.se;023-875 05;0111;Kristine;208000;Falun;Kristineskolan;Entrehall;Bergmästaregatan 32 A;;60,609822;15,633649;2022-09-11;08:00-20:00
20;Dalarnas län;80;Falun;Valnämnden i Falu kommun;www.falun.se;023-875 05;0307;Kyrkbacken;208000;Falun;Träffpunkt Britsarvsgården;Samlingssal;Seminariegatan 1;;60,615134;15,626371;2022-09-11;08:00-20:00
20;Dalarnas län;80;Falun;Valnämnden i Falu kommun;www.falun.se;023-875 05;0802;Boda och Toftbyn;208000;Falun;Liljansskolan;Matsal;Bergsmansvägen 1;;60,708155;15,869719;2022-09-11;08:00-20:00
20;Dalarnas län;80;Falun;Valnämnden i Falu kommun;www.falun.se;023-875 05;0801;Linghed;208000;Falun;Linghedsskolan;Klassrum;Byvägen 26;;60,783752;15,860873;2022-09-11;08:00-20:00
20;Dalarnas län;80;Falun;Valnämnden i Falu kommun;www.falun.se;023-875 05;0107;Övre Norslund;208000;Falun;Norslund;Fritidsgård;Kungsgårdsvägen 34-36;;60,600974;15,666;2022-09-11;08:00-20:00
20;Dalarnas län;80;Falun;Valnämnden i Falu kommun;www.falun.se;023-875 05;0106;Nedre Norslund;208000;Falun;Norslund;Fritidsgård;Fridhemsvägen 15;;60,600974;15,665804;2022-09-11;08:00-20:00
20;Dalarnas län;80;Falun;Valnämnden i Falu kommun;www.falun.se;023-875 05;0303;Herrhagen;208000;Falun;Händelseriket;;Herrhagsvägen 5;;60,619482;15,610;2022-09-11;08:00-20:00
20;Dalarnas län;80;Falun;Valnämnden i Falu kommun;www.falun.se;023-875 05;0601;Hosjö Näs;208000;Falun;Hosjöskolan;Matsal;Skolvägen 2;;60,592005;15,745368;2022-09-11;08:00-20:00
20;Dalarnas län;80;Falun;Valnämnden i Falu kommun;www.falun.se;023-875 05;0602;Hosjö Sandviken;208000;Falun;Hosjöskolan;Gymnastiksal;Skolvägen 2;;60,592005;15,745368;2022-09-11;08:00-20:00
20;Dalarnas län;80;Falun;Valnämnden i Falu kommun;www.falun.se;023-875 05;0701;Sundbornsbyn;208000;Falun;Sundborn PRO;;Blomstervägen 4;;60,653;15,775;2022-09-11;08:00-20:00
20;Dalarnas län;80;Falun;Valnämnden i Falu kommun;www.falun.se;023-875 05;1001;Enviken;208000;Falun;Sockenstugan;;Prästgårdsvägen 1;;60,807;15,767;2022-09-11;08:00-20:00
20;Dalarnas län;80;Falun;Valnämnden i Falu kommun;www.falun.se;023-875 05;0109;Hälsingberg;208000;Falun;Hälsingbergsskolan;Matsal;Lärarvägen 1;;60,596791;15,703856;2022-09-11;08:00-20:00
20;Dalarnas län;80;Falun;Valnämnden i Falu kommun;www.falun.se;023-875 05;0803;Borgärdet och Lumsheden;208000;Falun;Svärdsjöskolan;Entréhall;Idrottsvägen 1;;60,744804;15,905544;2022-09-11;08:00-20:00
20;Dalarnas län;80;Falun;Valnämnden i Falu kommun;www.falun.se;023-875 05;0306;Bojsenburg;208000;Falun;Britsarvsskolan;Gymnastiksal;Hellbergs väg 11;;60,624713;15,622025;2022-09-11;08:00-20:00
20;Dalarnas län;80;Falun;Valnämnden i Falu kommun;www.falun.se;023-875 05;0501;Vika;208000;Falun;Vika Församlingshem;Samlingssal;Vikavägen 128;;60,512;15,713;2022-09-11;08:00-20:00
20;Dalarnas län;80;Falun;Valnämnden i Falu kommun;www.falun.se;023-875 05;0309;Slätta;208000;Falun;Slättaskolan;Matsal;Slätta Centrum 4 B;;60,621473;15,597623;2022-09-11;08:00-20:00
20;Dalarnas län;80;Falun;Valnämnden i Falu kommun;www.falun.se;023-875 05;0935;Haraldsbo;208000;Falun;Hälsinggårdsskolan;Matsal höger;Åkervägen 22;;60,592;15,681;2022-09-11;08:00-20:00
20;Dalarnas län;80;Falun;Valnämnden i Falu kommun;www.falun.se;023-875 05;0102;Kvarnberget och Ö Främby;208000;Falun;Främbyskolan;Matsal;Torkils väg 2;;60,588497;15,655968;2022-09-11;08:00-20:00
20;Dalarnas län;80;Falun;Valnämnden i Falu kommun;www.falun.se;023-875 05;0101;Källviken och V Främby;208000;Falun;Främbyskolan;Matsal;Torkils väg 2;;60,588497;15,655968;2022-09-11;08:00-20:00
20;Dalarnas län;80;Falun;Valnämnden i Falu kommun;www.falun.se;023-875 05;1102;Bjursås V;208000;Falun;Bjursåsskolan;Matsal;Gästgivarevägen 4;;60,739;15,453;2022-09-11;08:00-20:00
20;Dalarnas län;80;Falun;Valnämnden i Falu kommun;www.falun.se;023-875 05;0112;Pilbo-Samuelsdal;208000;Falun;Gruvrisskolan;Gymnastiksal;Tingsvägen 39;;60,584;15,627;2022-09-11;08:00-20:00
20;Dalarnas län;26;Gagnef;Valnämnden i Gagnefs kommun;www.gagnef.se;070-176 45 47;0302;Björbo;202600;Gagnef;IOGT-NTO Björbo;;Björbovägen 20;Tillgänglighetsanpassad;60,45668;14,72961;2022-09-11;08:00-20:00
20;Dalarnas län;26;Gagnef;Valnämnden i Gagnefs kommun;www.gagnef.se;070-176 45 47;0204;Gagnefs 4;202600;Gagnef;Matsalen Djurmoskolan;;Movägen 60;Handikappanpassad;60,550674;15,204911;2022-09-11;08:00-20:00
20;Dalarnas län;26;Gagnef;Valnämnden i Gagnefs kommun;www.gagnef.se;070-176 45 47;0202;Gagnefs 2;202600;Gagnef;Matsalen Djuråsskolan;;Färjbacksvägen 13-15;Handikappanpassad;60,556978;15,134102;2022-09-11;08:00-20:00
20;Dalarnas län;26;Gagnef;Valnämnden i Gagnefs kommun;www.gagnef.se;070-176 45 47;0201;Gagnefs 1;202600;Gagnef;Församlingshemmet;;Kyrkbyvägen 35;Handikappanpassad;60,590244;15,063504;2022-09-11;08:00-20:00
20;Dalarnas län;26;Gagnef;Valnämnden i Gagnefs kommun;www.gagnef.se;070-176 45 47;0105;Mockfjärd;202600;Gagnef;Matsalen Mockfjärdsskolan;;Skolvägen 1;Handikappanpassad;60,50977;14,96811;2022-09-11;08:00-20:00
20;Dalarnas län;26;Gagnef;Valnämnden i Gagnefs kommun;www.gagnef.se;070-176 45 47;0301;Floda;202600;Gagnef;Församlingshemmet;;Kyrkbyvägen 17;Handikappanpassad;60,50628;14,794505;2022-09-11;08:00-20:00
20;Dalarnas län;26;Gagnef;Valnämnden i Gagnefs kommun;www.gagnef.se;070-176 45 47;0203;Gagnefs 3;202600;Gagnef;Bäsna skola;;Bäsnavägen 23 A;Handikappanpassad;60,535311;15,19944;2022-09-11;08:00-20:00
20;Dalarnas län;83;Hedemora;Valnämnden i Hedemora kommun;www.hedemora.se;0225 340 03;0308;Långshyttan;208300;Hedemora;Långshyttans Folkets Hus;Matsalen;Björkallén 1;Ramp finns vid entré;60,454331;16,033051;2022-09-11;08:00-20:00
20;Dalarnas län;83;Hedemora;Valnämnden i Hedemora kommun;www.hedemora.se;0225 340 03;0104;Hedemora SÖ;208300;Hedemora;Tjädernhuset;Kommunhusets  reception;Hökargatan 6;Markplan;60,277716;15,987332;2022-09-11;08:00-20:00
20;Dalarnas län;83;Hedemora;Valnämnden i Hedemora kommun;www.hedemora.se;0225 340 03;0101;Hedemora SV;208300;Hedemora;Stureskolan;Stureskolans sporthall;Stjernhöksgatan 2;Markplan;60,276703;15,979845;2022-09-11;08:00-20:00
20;Dalarnas län;83;Hedemora;Valnämnden i Hedemora kommun;www.hedemora.se;0225 340 03;0103;Hedemora NV;208300;Hedemora;Hedemora Folkets Park;Stora salen till höger;Österbyvägen 7;Ramp finns vid entré;60,281628;15,967417;2022-09-11;08:00-20:00
20;Dalarnas län;83;Hedemora;Valnämnden i Hedemora kommun;www.hedemora.se;0225 340 03;0105;Vikmanshyttan;208300;Hedemora;Vikmanshyttan Kyrka;Församlingssal i kyrkan;Östra Nygatan 3;Markplan;60,296937;15,825755;2022-09-11;08:00-20:00
20;Dalarnas län;83;Hedemora;Valnämnden i Hedemora kommun;www.hedemora.se;0225 340 03;0307;Husby;208300;Hedemora;Smedby Skola;Skolans sporthall;Smedbyvägen 2;Markplan;60,389216;15,999448;2022-09-11;08:00-20:00
20;Dalarnas län;83;Hedemora;Valnämnden i Hedemora kommun;www.hedemora.se;0225 340 03;0206;Garpenberg;208300;Hedemora;Församlingshemmet;Beläget vid Svenska kyrkan;Kyrkbacken 8;Ramp finns vid entre.;60,313922;16,205298;2022-09-11;08:00-20:00
20;Dalarnas län;83;Hedemora;Valnämnden i Hedemora kommun;www.hedemora.se;0225 340 03;0102;Hedemora NÖ;208300;Hedemora;Melinsgatan 7;Före detta Gussarvsskolan.;Melinsgatan 7;Ramp finns vid entré;60,283578;15,986931;2022-09-11;08:00-20:00
20;Dalarnas län;29;Leksand;Valnämnden i Leksands kommun;www.leksand.se;0247-80377;0110;Leksand V;202900;Leksand;Leksands gymnasium;Skolgatan;Rättviksvägen 29;Tillgänglig för rullstol och rollator.;60,733154;14,988806;2022-09-11;08:00-20:00
20;Dalarnas län;29;Leksand;Valnämnden i Leksands kommun;www.leksand.se;0247-80377;0301;Insjön Ö;202900;Leksand;Insjöns skola;Gymnastikhallen;Skolvägen 16;Tillgänglig för rullstol och rollator.;60,683389;15,096934;2022-09-11;08:00-20:00
20;Dalarnas län;29;Leksand;Valnämnden i Leksands kommun;www.leksand.se;0247-80377;0103;Häradsbygden - Heden - Djura mfl;202900;Leksand;Gärde Skola;Gymnastiksalen;Byskolvägen 2;Tillgänglig för rullstol och rollator.;60,701166;15,047214;2022-09-11;08:00-20:00
20;Dalarnas län;29;Leksand;Valnämnden i Leksands kommun;www.leksand.se;0247-80377;0311;Insjön V - Ål-Kilen;202900;Leksand;Tunsta bystuga;;Parallellvägen 1;;60,677875;15,081247;2022-09-11;08:00-20:00
20;Dalarnas län;29;Leksand;Valnämnden i Leksands kommun;www.leksand.se;0247-80377;0104;Leksandsnoret;202900;Leksand;Sveasalen;Leksand;Sveagatan 14;Tillgänglig för rullstol och rollator.;60,73381;14,996271;2022-09-11;08:00-20:00
20;Dalarnas län;29;Leksand;Valnämnden i Leksands kommun;www.leksand.se;0247-80377;0106;Leksand Ö;202900;Leksand;Lyckavägens särskildaboende;Caféet;Tibble Lyckavägen 2;Tillgänglig för rullstol och rollator.;60,731921;15,026474;2022-09-11;08:00-20:00
20;Dalarnas län;29;Leksand;Valnämnden i Leksands kommun;www.leksand.se;0247-80377;0401;Siljansnäs;202900;Leksand;Siljansnäs Prästgård;;Prästbacken 1;Tillgänglig för rullstol och rollator.;60,77647;14,85884;2022-09-11;08:00-20:00
20;Dalarnas län;29;Leksand;Valnämnden i Leksands kommun;www.leksand.se;0247-80377;0108;Tällberg mfl;202900;Leksand;Tällbergs förskola;Matsalen;Tällberg 50;Tillgänglig för rullstol och rollator.;60,82389;15,00774;2022-09-11;08:00-20:00
20;Dalarnas län;29;Leksand;Valnämnden i Leksands kommun;www.leksand.se;0247-80377;0102;Edshult - Åkerö - Övermo mfl;202900;Leksand;Edshultsgården;Samlingssalen;Edshultsvägen 15;Tillgänglig för rullstol och rollator.;60,72393;15,00449;2022-09-11;08:00-20:00
20;Dalarnas län;85;Ludvika;Valnämnden i Ludvika kommun;ludvika.se/val;0240-860 00;0114;Knutsbo;208500;Ludvika;Knutsbo förskola;Matsalen;Smultronstigen 13;;60,124824;15,210375;2022-09-11;08:00-20:00
20;Dalarnas län;85;Ludvika;Valnämnden i Ludvika kommun;ludvika.se/val;0240-860 00;0108;Blötberget-Gonäs;208500;Ludvika;Blötbergets skola;Matsalen;Saxdalsvägen 1, Blötberget;;60,125388;15,065925;2022-09-11;08:00-20:00
20;Dalarnas län;85;Ludvika;Valnämnden i Ludvika kommun;ludvika.se/val;0240-860 00;0307;Kyrkbyn-Nyhammar;208500;Ludvika;Nyhammars Folkets Hus;;Folkets Hus Väg 12;;60,291321;14,965085;2022-09-11;08:00-20:00
20;Dalarnas län;85;Ludvika;Valnämnden i Ludvika kommun;ludvika.se/val;0240-860 00;0104;Högberget;208500;Ludvika;Vasaskolan;Matsalen;Uppfartsvägen 2;;60,144359;15,185621;2022-09-11;08:00-20:00
20;Dalarnas län;85;Ludvika;Valnämnden i Ludvika kommun;ludvika.se/val;0240-860 00;0111;Näset;208500;Ludvika;Solviksskolan;Matsalen;Grågåsvägen 7-11, Ludvika;;60,15388;15,210864;2022-09-11;08:00-20:00
20;Dalarnas län;85;Ludvika;Valnämnden i Ludvika kommun;ludvika.se/val;0240-860 00;0311;Sunnansjö-Saxdalen;208500;Ludvika;Solgärde äldreboende;Samlingssalen;Hyttvägen 39A;;60,217772;14,959259;2022-09-11;08:00-20:00
20;Dalarnas län;85;Ludvika;Valnämnden i Ludvika kommun;ludvika.se/val;0240-860 00;0204;Öraberget;208500;Ludvika;Parkskolan;Matsalen;Gullregnsvägen 16;;60,078162;15,018353;2022-09-11;08:00-20:00
